id,category
NEWS_27799,2
NEWS_27800,0
NEWS_27801,0
NEWS_27802,0
NEWS_27803,3
NEWS_27804,3
NEWS_27805,0
NEWS_27806,2
NEWS_27807,2
NEWS_27808,4
NEWS_27809,4
NEWS_27810,1
NEWS_27811,2
NEWS_27812,5
NEWS_27813,0
NEWS_27814,4
NEWS_27815,0
NEWS_27816,5
NEWS_27817,0
NEWS_27818,0
NEWS_27819,5
NEWS_27820,3
NEWS_27821,4
NEWS_27822,3
NEWS_27823,1
NEWS_27824,4
NEWS_27825,0
NEWS_27826,0
NEWS_27827,4
NEWS_27828,0
NEWS_27829,4
NEWS_27830,4
NEWS_27831,1
NEWS_27832,4
NEWS_27833,5
NEWS_27834,1
NEWS_27835,0
NEWS_27836,3
NEWS_27837,4
NEWS_27838,2
NEWS_27839,5
NEWS_27840,3
NEWS_27841,3
NEWS_27842,2
NEWS_27843,3
NEWS_27844,3
NEWS_27845,3
NEWS_27846,3
NEWS_27847,2
NEWS_27848,1
NEWS_27849,4
NEWS_27850,0
NEWS_27851,3
NEWS_27852,3
NEWS_27853,2
NEWS_27854,0
NEWS_27855,3
NEWS_27856,4
NEWS_27857,2
NEWS_27858,0
NEWS_27859,4
NEWS_27860,3
NEWS_27861,1
NEWS_27862,5
NEWS_27863,2
NEWS_27864,2
NEWS_27865,4
NEWS_27866,4
NEWS_27867,4
NEWS_27868,0
NEWS_27869,3
NEWS_27870,0
NEWS_27871,0
NEWS_27872,4
NEWS_27873,0
NEWS_27874,0
NEWS_27875,3
NEWS_27876,5
NEWS_27877,1
NEWS_27878,4
NEWS_27879,0
NEWS_27880,1
NEWS_27881,4
NEWS_27882,3
NEWS_27883,4
NEWS_27884,2
NEWS_27885,5
NEWS_27886,4
NEWS_27887,4
NEWS_27888,3
NEWS_27889,4
NEWS_27890,2
NEWS_27891,0
NEWS_27892,3
NEWS_27893,4
NEWS_27894,4
NEWS_27895,3
NEWS_27896,3
NEWS_27897,4
NEWS_27898,0
NEWS_27899,1
NEWS_27900,0
NEWS_27901,4
NEWS_27902,2
NEWS_27903,1
NEWS_27904,3
NEWS_27905,4
NEWS_27906,3
NEWS_27907,2
NEWS_27908,4
NEWS_27909,4
NEWS_27910,0
NEWS_27911,4
NEWS_27912,3
NEWS_27913,2
NEWS_27914,4
NEWS_27915,1
NEWS_27916,2
NEWS_27917,0
NEWS_27918,4
NEWS_27919,1
NEWS_27920,4
NEWS_27921,2
NEWS_27922,0
NEWS_27923,3
NEWS_27924,1
NEWS_27925,5
NEWS_27926,2
NEWS_27927,4
NEWS_27928,4
NEWS_27929,4
NEWS_27930,4
NEWS_27931,1
NEWS_27932,0
NEWS_27933,5
NEWS_27934,4
NEWS_27935,0
NEWS_27936,0
NEWS_27937,4
NEWS_27938,4
NEWS_27939,1
NEWS_27940,0
NEWS_27941,0
NEWS_27942,3
NEWS_27943,3
NEWS_27944,4
NEWS_27945,2
NEWS_27946,3
NEWS_27947,2
NEWS_27948,0
NEWS_27949,0
NEWS_27950,0
NEWS_27951,3
NEWS_27952,4
NEWS_27953,0
NEWS_27954,3
NEWS_27955,2
NEWS_27956,0
NEWS_27957,0
NEWS_27958,0
NEWS_27959,4
NEWS_27960,5
NEWS_27961,0
NEWS_27962,2
NEWS_27963,3
NEWS_27964,2
NEWS_27965,3
NEWS_27966,1
NEWS_27967,3
NEWS_27968,3
NEWS_27969,0
NEWS_27970,1
NEWS_27971,4
NEWS_27972,3
NEWS_27973,3
NEWS_27974,4
NEWS_27975,0
NEWS_27976,4
NEWS_27977,4
NEWS_27978,1
NEWS_27979,4
NEWS_27980,4
NEWS_27981,2
NEWS_27982,1
NEWS_27983,4
NEWS_27984,0
NEWS_27985,4
NEWS_27986,0
NEWS_27987,0
NEWS_27988,3
NEWS_27989,4
NEWS_27990,5
NEWS_27991,3
NEWS_27992,1
NEWS_27993,0
NEWS_27994,3
NEWS_27995,0
NEWS_27996,2
NEWS_27997,3
NEWS_27998,2
NEWS_27999,0
NEWS_28000,3
NEWS_28001,3
NEWS_28002,2
NEWS_28003,0
NEWS_28004,3
NEWS_28005,2
NEWS_28006,3
NEWS_28007,4
NEWS_28008,2
NEWS_28009,0
NEWS_28010,0
NEWS_28011,4
NEWS_28012,4
NEWS_28013,4
NEWS_28014,2
NEWS_28015,0
NEWS_28016,2
NEWS_28017,3
NEWS_28018,2
NEWS_28019,1
NEWS_28020,3
NEWS_28021,4
NEWS_28022,1
NEWS_28023,0
NEWS_28024,0
NEWS_28025,4
NEWS_28026,0
NEWS_28027,3
NEWS_28028,0
NEWS_28029,4
NEWS_28030,3
NEWS_28031,3
NEWS_28032,3
NEWS_28033,1
NEWS_28034,4
NEWS_28035,3
NEWS_28036,3
NEWS_28037,3
NEWS_28038,4
NEWS_28039,2
NEWS_28040,1
NEWS_28041,3
NEWS_28042,4
NEWS_28043,1
NEWS_28044,2
NEWS_28045,4
NEWS_28046,4
NEWS_28047,0
NEWS_28048,1
NEWS_28049,0
NEWS_28050,1
NEWS_28051,4
NEWS_28052,3
NEWS_28053,0
NEWS_28054,3
NEWS_28055,1
NEWS_28056,4
NEWS_28057,0
NEWS_28058,3
NEWS_28059,0
NEWS_28060,3
NEWS_28061,3
NEWS_28062,4
NEWS_28063,4
NEWS_28064,0
NEWS_28065,4
NEWS_28066,3
NEWS_28067,0
NEWS_28068,1
NEWS_28069,4
NEWS_28070,1
NEWS_28071,1
NEWS_28072,2
NEWS_28073,3
NEWS_28074,1
NEWS_28075,1
NEWS_28076,2
NEWS_28077,2
NEWS_28078,1
NEWS_28079,4
NEWS_28080,2
NEWS_28081,0
NEWS_28082,0
NEWS_28083,3
NEWS_28084,4
NEWS_28085,0
NEWS_28086,0
NEWS_28087,3
NEWS_28088,5
NEWS_28089,4
NEWS_28090,0
NEWS_28091,4
NEWS_28092,0
NEWS_28093,2
NEWS_28094,1
NEWS_28095,3
NEWS_28096,0
NEWS_28097,4
NEWS_28098,0
NEWS_28099,4
NEWS_28100,2
NEWS_28101,3
NEWS_28102,5
NEWS_28103,2
NEWS_28104,3
NEWS_28105,2
NEWS_28106,1
NEWS_28107,0
NEWS_28108,5
NEWS_28109,2
NEWS_28110,3
NEWS_28111,0
NEWS_28112,4
NEWS_28113,4
NEWS_28114,3
NEWS_28115,4
NEWS_28116,5
NEWS_28117,0
NEWS_28118,0
NEWS_28119,4
NEWS_28120,0
NEWS_28121,4
NEWS_28122,3
NEWS_28123,1
NEWS_28124,0
NEWS_28125,4
NEWS_28126,3
NEWS_28127,5
NEWS_28128,2
NEWS_28129,2
NEWS_28130,2
NEWS_28131,2
NEWS_28132,3
NEWS_28133,2
NEWS_28134,3
NEWS_28135,3
NEWS_28136,1
NEWS_28137,2
NEWS_28138,3
NEWS_28139,2
NEWS_28140,1
NEWS_28141,0
NEWS_28142,0
NEWS_28143,3
NEWS_28144,3
NEWS_28145,0
NEWS_28146,1
NEWS_28147,5
NEWS_28148,0
NEWS_28149,1
NEWS_28150,0
NEWS_28151,4
NEWS_28152,2
NEWS_28153,3
NEWS_28154,0
NEWS_28155,1
NEWS_28156,4
NEWS_28157,5
NEWS_28158,3
NEWS_28159,3
NEWS_28160,4
NEWS_28161,0
NEWS_28162,4
NEWS_28163,0
NEWS_28164,4
NEWS_28165,2
NEWS_28166,1
NEWS_28167,5
NEWS_28168,3
NEWS_28169,0
NEWS_28170,0
NEWS_28171,1
NEWS_28172,4
NEWS_28173,0
NEWS_28174,4
NEWS_28175,2
NEWS_28176,0
NEWS_28177,4
NEWS_28178,5
NEWS_28179,3
NEWS_28180,5
NEWS_28181,3
NEWS_28182,3
NEWS_28183,1
NEWS_28184,1
NEWS_28185,1
NEWS_28186,4
NEWS_28187,4
NEWS_28188,3
NEWS_28189,2
NEWS_28190,0
NEWS_28191,4
NEWS_28192,2
NEWS_28193,4
NEWS_28194,4
NEWS_28195,5
NEWS_28196,0
NEWS_28197,2
NEWS_28198,0
NEWS_28199,3
NEWS_28200,4
NEWS_28201,0
NEWS_28202,3
NEWS_28203,1
NEWS_28204,2
NEWS_28205,1
NEWS_28206,2
NEWS_28207,4
NEWS_28208,5
NEWS_28209,0
NEWS_28210,3
NEWS_28211,2
NEWS_28212,4
NEWS_28213,3
NEWS_28214,2
NEWS_28215,2
NEWS_28216,3
NEWS_28217,4
NEWS_28218,0
NEWS_28219,1
NEWS_28220,4
NEWS_28221,2
NEWS_28222,0
NEWS_28223,3
NEWS_28224,4
NEWS_28225,4
NEWS_28226,4
NEWS_28227,3
NEWS_28228,2
NEWS_28229,0
NEWS_28230,0
NEWS_28231,4
NEWS_28232,5
NEWS_28233,1
NEWS_28234,4
NEWS_28235,3
NEWS_28236,4
NEWS_28237,2
NEWS_28238,5
NEWS_28239,2
NEWS_28240,4
NEWS_28241,0
NEWS_28242,2
NEWS_28243,2
NEWS_28244,4
NEWS_28245,4
NEWS_28246,3
NEWS_28247,4
NEWS_28248,2
NEWS_28249,1
NEWS_28250,0
NEWS_28251,3
NEWS_28252,4
NEWS_28253,0
NEWS_28254,4
NEWS_28255,3
NEWS_28256,4
NEWS_28257,4
NEWS_28258,4
NEWS_28259,4
NEWS_28260,1
NEWS_28261,5
NEWS_28262,2
NEWS_28263,0
NEWS_28264,3
NEWS_28265,3
NEWS_28266,3
NEWS_28267,3
NEWS_28268,0
NEWS_28269,0
NEWS_28270,3
NEWS_28271,4
NEWS_28272,3
NEWS_28273,4
NEWS_28274,4
NEWS_28275,3
NEWS_28276,4
NEWS_28277,3
NEWS_28278,4
NEWS_28279,4
NEWS_28280,3
NEWS_28281,0
NEWS_28282,2
NEWS_28283,4
NEWS_28284,0
NEWS_28285,5
NEWS_28286,4
NEWS_28287,4
NEWS_28288,1
NEWS_28289,0
NEWS_28290,2
NEWS_28291,0
NEWS_28292,2
NEWS_28293,0
NEWS_28294,3
NEWS_28295,4
NEWS_28296,0
NEWS_28297,0
NEWS_28298,1
NEWS_28299,3
NEWS_28300,2
NEWS_28301,1
NEWS_28302,3
NEWS_28303,1
NEWS_28304,2
NEWS_28305,0
NEWS_28306,4
NEWS_28307,2
NEWS_28308,3
NEWS_28309,0
NEWS_28310,2
NEWS_28311,3
NEWS_28312,4
NEWS_28313,4
NEWS_28314,0
NEWS_28315,2
NEWS_28316,2
NEWS_28317,2
NEWS_28318,0
NEWS_28319,1
NEWS_28320,0
NEWS_28321,1
NEWS_28322,4
NEWS_28323,1
NEWS_28324,5
NEWS_28325,5
NEWS_28326,0
NEWS_28327,0
NEWS_28328,4
NEWS_28329,0
NEWS_28330,1
NEWS_28331,0
NEWS_28332,2
NEWS_28333,4
NEWS_28334,4
NEWS_28335,4
NEWS_28336,0
NEWS_28337,2
NEWS_28338,3
NEWS_28339,4
NEWS_28340,0
NEWS_28341,0
NEWS_28342,3
NEWS_28343,2
NEWS_28344,1
NEWS_28345,4
NEWS_28346,5
NEWS_28347,0
NEWS_28348,4
NEWS_28349,1
NEWS_28350,2
NEWS_28351,3
NEWS_28352,1
NEWS_28353,4
NEWS_28354,0
NEWS_28355,2
NEWS_28356,2
NEWS_28357,5
NEWS_28358,4
NEWS_28359,1
NEWS_28360,1
NEWS_28361,3
NEWS_28362,4
NEWS_28363,4
NEWS_28364,0
NEWS_28365,3
NEWS_28366,2
NEWS_28367,4
NEWS_28368,3
NEWS_28369,0
NEWS_28370,1
NEWS_28371,3
NEWS_28372,0
NEWS_28373,3
NEWS_28374,0
NEWS_28375,4
NEWS_28376,3
NEWS_28377,5
NEWS_28378,1
NEWS_28379,0
NEWS_28380,2
NEWS_28381,2
NEWS_28382,4
NEWS_28383,2
NEWS_28384,2
NEWS_28385,3
NEWS_28386,4
NEWS_28387,1
NEWS_28388,4
NEWS_28389,4
NEWS_28390,3
NEWS_28391,4
NEWS_28392,3
NEWS_28393,0
NEWS_28394,2
NEWS_28395,2
NEWS_28396,2
NEWS_28397,3
NEWS_28398,1
NEWS_28399,0
NEWS_28400,2
NEWS_28401,1
NEWS_28402,4
NEWS_28403,3
NEWS_28404,2
NEWS_28405,0
NEWS_28406,2
NEWS_28407,4
NEWS_28408,0
NEWS_28409,2
NEWS_28410,2
NEWS_28411,0
NEWS_28412,4
NEWS_28413,2
NEWS_28414,0
NEWS_28415,4
NEWS_28416,2
NEWS_28417,3
NEWS_28418,3
NEWS_28419,5
NEWS_28420,0
NEWS_28421,4
NEWS_28422,5
NEWS_28423,2
NEWS_28424,4
NEWS_28425,1
NEWS_28426,0
NEWS_28427,3
NEWS_28428,0
NEWS_28429,4
NEWS_28430,0
NEWS_28431,0
NEWS_28432,2
NEWS_28433,5
NEWS_28434,2
NEWS_28435,0
NEWS_28436,3
NEWS_28437,4
NEWS_28438,5
NEWS_28439,4
NEWS_28440,1
NEWS_28441,5
NEWS_28442,3
NEWS_28443,5
NEWS_28444,3
NEWS_28445,4
NEWS_28446,0
NEWS_28447,2
NEWS_28448,0
NEWS_28449,4
NEWS_28450,0
NEWS_28451,3
NEWS_28452,2
NEWS_28453,3
NEWS_28454,2
NEWS_28455,2
NEWS_28456,1
NEWS_28457,0
NEWS_28458,3
NEWS_28459,3
NEWS_28460,4
NEWS_28461,3
NEWS_28462,1
NEWS_28463,5
NEWS_28464,2
NEWS_28465,0
NEWS_28466,2
NEWS_28467,3
NEWS_28468,0
NEWS_28469,0
NEWS_28470,2
NEWS_28471,4
NEWS_28472,2
NEWS_28473,3
NEWS_28474,4
NEWS_28475,4
NEWS_28476,2
NEWS_28477,2
NEWS_28478,2
NEWS_28479,1
NEWS_28480,0
NEWS_28481,1
NEWS_28482,1
NEWS_28483,2
NEWS_28484,5
NEWS_28485,0
NEWS_28486,4
NEWS_28487,0
NEWS_28488,4
NEWS_28489,3
NEWS_28490,1
NEWS_28491,0
NEWS_28492,0
NEWS_28493,4
NEWS_28494,3
NEWS_28495,3
NEWS_28496,0
NEWS_28497,1
NEWS_28498,3
NEWS_28499,3
NEWS_28500,3
NEWS_28501,3
NEWS_28502,2
NEWS_28503,4
NEWS_28504,2
NEWS_28505,0
NEWS_28506,4
NEWS_28507,4
NEWS_28508,4
NEWS_28509,2
NEWS_28510,4
NEWS_28511,0
NEWS_28512,3
NEWS_28513,2
NEWS_28514,0
NEWS_28515,4
NEWS_28516,3
NEWS_28517,0
NEWS_28518,1
NEWS_28519,1
NEWS_28520,0
NEWS_28521,4
NEWS_28522,2
NEWS_28523,3
NEWS_28524,3
NEWS_28525,2
NEWS_28526,2
NEWS_28527,0
NEWS_28528,4
NEWS_28529,2
NEWS_28530,2
NEWS_28531,2
NEWS_28532,4
NEWS_28533,2
NEWS_28534,0
NEWS_28535,3
NEWS_28536,0
NEWS_28537,1
NEWS_28538,0
NEWS_28539,2
NEWS_28540,0
NEWS_28541,2
NEWS_28542,2
NEWS_28543,3
NEWS_28544,1
NEWS_28545,0
NEWS_28546,2
NEWS_28547,4
NEWS_28548,5
NEWS_28549,0
NEWS_28550,0
NEWS_28551,0
NEWS_28552,1
NEWS_28553,4
NEWS_28554,0
NEWS_28555,2
NEWS_28556,0
NEWS_28557,0
NEWS_28558,0
NEWS_28559,3
NEWS_28560,2
NEWS_28561,2
NEWS_28562,2
NEWS_28563,4
NEWS_28564,0
NEWS_28565,3
NEWS_28566,4
NEWS_28567,3
NEWS_28568,1
NEWS_28569,2
NEWS_28570,1
NEWS_28571,3
NEWS_28572,4
NEWS_28573,0
NEWS_28574,2
NEWS_28575,3
NEWS_28576,2
NEWS_28577,0
NEWS_28578,1
NEWS_28579,1
NEWS_28580,2
NEWS_28581,5
NEWS_28582,4
NEWS_28583,3
NEWS_28584,4
NEWS_28585,3
NEWS_28586,4
NEWS_28587,3
NEWS_28588,2
NEWS_28589,0
NEWS_28590,5
NEWS_28591,3
NEWS_28592,4
NEWS_28593,0
NEWS_28594,5
NEWS_28595,0
NEWS_28596,3
NEWS_28597,0
NEWS_28598,4
NEWS_28599,0
NEWS_28600,4
NEWS_28601,0
NEWS_28602,3
NEWS_28603,1
NEWS_28604,2
NEWS_28605,4
NEWS_28606,3
NEWS_28607,0
NEWS_28608,4
NEWS_28609,1
NEWS_28610,3
NEWS_28611,0
NEWS_28612,2
NEWS_28613,2
NEWS_28614,4
NEWS_28615,3
NEWS_28616,3
NEWS_28617,3
NEWS_28618,4
NEWS_28619,1
NEWS_28620,1
NEWS_28621,3
NEWS_28622,3
NEWS_28623,3
NEWS_28624,4
NEWS_28625,0
NEWS_28626,4
NEWS_28627,3
NEWS_28628,0
NEWS_28629,4
NEWS_28630,1
NEWS_28631,3
NEWS_28632,0
NEWS_28633,1
NEWS_28634,3
NEWS_28635,4
NEWS_28636,3
NEWS_28637,4
NEWS_28638,4
NEWS_28639,2
NEWS_28640,5
NEWS_28641,4
NEWS_28642,3
NEWS_28643,0
NEWS_28644,0
NEWS_28645,3
NEWS_28646,3
NEWS_28647,4
NEWS_28648,4
NEWS_28649,1
NEWS_28650,2
NEWS_28651,0
NEWS_28652,3
NEWS_28653,0
NEWS_28654,4
NEWS_28655,2
NEWS_28656,2
NEWS_28657,0
NEWS_28658,2
NEWS_28659,2
NEWS_28660,0
NEWS_28661,1
NEWS_28662,1
NEWS_28663,3
NEWS_28664,4
NEWS_28665,3
NEWS_28666,2
NEWS_28667,0
NEWS_28668,4
NEWS_28669,1
NEWS_28670,3
NEWS_28671,2
NEWS_28672,0
NEWS_28673,4
NEWS_28674,0
NEWS_28675,3
NEWS_28676,0
NEWS_28677,0
NEWS_28678,2
NEWS_28679,0
NEWS_28680,2
NEWS_28681,3
NEWS_28682,3
NEWS_28683,2
NEWS_28684,2
NEWS_28685,0
NEWS_28686,3
NEWS_28687,3
NEWS_28688,3
NEWS_28689,2
NEWS_28690,3
NEWS_28691,3
NEWS_28692,3
NEWS_28693,0
NEWS_28694,3
NEWS_28695,4
NEWS_28696,3
NEWS_28697,2
NEWS_28698,0
NEWS_28699,2
NEWS_28700,1
NEWS_28701,1
NEWS_28702,4
NEWS_28703,0
NEWS_28704,0
NEWS_28705,0
NEWS_28706,2
NEWS_28707,3
NEWS_28708,2
NEWS_28709,2
NEWS_28710,2
NEWS_28711,1
NEWS_28712,0
NEWS_28713,3
NEWS_28714,4
NEWS_28715,0
NEWS_28716,0
NEWS_28717,0
NEWS_28718,0
NEWS_28719,5
NEWS_28720,4
NEWS_28721,4
NEWS_28722,4
NEWS_28723,2
NEWS_28724,1
NEWS_28725,4
NEWS_28726,3
NEWS_28727,2
NEWS_28728,3
NEWS_28729,2
NEWS_28730,0
NEWS_28731,2
NEWS_28732,1
NEWS_28733,2
NEWS_28734,3
NEWS_28735,2
NEWS_28736,0
NEWS_28737,5
NEWS_28738,3
NEWS_28739,0
NEWS_28740,2
NEWS_28741,4
NEWS_28742,4
NEWS_28743,2
NEWS_28744,2
NEWS_28745,5
NEWS_28746,0
NEWS_28747,3
NEWS_28748,5
NEWS_28749,3
NEWS_28750,5
NEWS_28751,3
NEWS_28752,4
NEWS_28753,5
NEWS_28754,0
NEWS_28755,3
NEWS_28756,3
NEWS_28757,2
NEWS_28758,3
NEWS_28759,0
NEWS_28760,2
NEWS_28761,0
NEWS_28762,1
NEWS_28763,1
NEWS_28764,4
NEWS_28765,4
NEWS_28766,2
NEWS_28767,3
NEWS_28768,3
NEWS_28769,3
NEWS_28770,3
NEWS_28771,4
NEWS_28772,0
NEWS_28773,0
NEWS_28774,4
NEWS_28775,0
NEWS_28776,2
NEWS_28777,4
NEWS_28778,4
NEWS_28779,4
NEWS_28780,4
NEWS_28781,2
NEWS_28782,2
NEWS_28783,3
NEWS_28784,2
NEWS_28785,3
NEWS_28786,3
NEWS_28787,1
NEWS_28788,2
NEWS_28789,4
NEWS_28790,5
NEWS_28791,3
NEWS_28792,5
NEWS_28793,4
NEWS_28794,4
NEWS_28795,4
NEWS_28796,3
NEWS_28797,2
NEWS_28798,1
NEWS_28799,3
NEWS_28800,2
NEWS_28801,4
NEWS_28802,2
NEWS_28803,0
NEWS_28804,0
NEWS_28805,2
NEWS_28806,2
NEWS_28807,5
NEWS_28808,2
NEWS_28809,1
NEWS_28810,5
NEWS_28811,4
NEWS_28812,3
NEWS_28813,0
NEWS_28814,0
NEWS_28815,4
NEWS_28816,1
NEWS_28817,4
NEWS_28818,2
NEWS_28819,0
NEWS_28820,2
NEWS_28821,4
NEWS_28822,3
NEWS_28823,3
NEWS_28824,5
NEWS_28825,5
NEWS_28826,1
NEWS_28827,3
NEWS_28828,2
NEWS_28829,5
NEWS_28830,3
NEWS_28831,3
NEWS_28832,0
NEWS_28833,0
NEWS_28834,1
NEWS_28835,3
NEWS_28836,2
NEWS_28837,2
NEWS_28838,4
NEWS_28839,0
NEWS_28840,4
NEWS_28841,3
NEWS_28842,4
NEWS_28843,5
NEWS_28844,5
NEWS_28845,2
NEWS_28846,1
NEWS_28847,3
NEWS_28848,3
NEWS_28849,2
NEWS_28850,0
NEWS_28851,3
NEWS_28852,3
NEWS_28853,3
NEWS_28854,0
NEWS_28855,5
NEWS_28856,3
NEWS_28857,0
NEWS_28858,5
NEWS_28859,2
NEWS_28860,2
NEWS_28861,0
NEWS_28862,4
NEWS_28863,0
NEWS_28864,2
NEWS_28865,4
NEWS_28866,0
NEWS_28867,3
NEWS_28868,4
NEWS_28869,0
NEWS_28870,0
NEWS_28871,3
NEWS_28872,4
NEWS_28873,1
NEWS_28874,0
NEWS_28875,2
NEWS_28876,0
NEWS_28877,3
NEWS_28878,0
NEWS_28879,0
NEWS_28880,3
NEWS_28881,2
NEWS_28882,3
NEWS_28883,2
NEWS_28884,0
NEWS_28885,5
NEWS_28886,3
NEWS_28887,4
NEWS_28888,4
NEWS_28889,2
NEWS_28890,1
NEWS_28891,2
NEWS_28892,3
NEWS_28893,4
NEWS_28894,5
NEWS_28895,2
NEWS_28896,0
NEWS_28897,4
NEWS_28898,3
NEWS_28899,4
NEWS_28900,2
NEWS_28901,3
NEWS_28902,2
NEWS_28903,3
NEWS_28904,1
NEWS_28905,2
NEWS_28906,0
NEWS_28907,4
NEWS_28908,4
NEWS_28909,4
NEWS_28910,1
NEWS_28911,4
NEWS_28912,0
NEWS_28913,0
NEWS_28914,2
NEWS_28915,2
NEWS_28916,3
NEWS_28917,4
NEWS_28918,3
NEWS_28919,3
NEWS_28920,0
NEWS_28921,0
NEWS_28922,4
NEWS_28923,4
NEWS_28924,3
NEWS_28925,3
NEWS_28926,0
NEWS_28927,3
NEWS_28928,0
NEWS_28929,4
NEWS_28930,2
NEWS_28931,0
NEWS_28932,3
NEWS_28933,0
NEWS_28934,2
NEWS_28935,3
NEWS_28936,4
NEWS_28937,3
NEWS_28938,4
NEWS_28939,1
NEWS_28940,0
NEWS_28941,4
NEWS_28942,0
NEWS_28943,2
NEWS_28944,4
NEWS_28945,2
NEWS_28946,0
NEWS_28947,3
NEWS_28948,4
NEWS_28949,3
NEWS_28950,3
NEWS_28951,2
NEWS_28952,0
NEWS_28953,2
NEWS_28954,0
NEWS_28955,0
NEWS_28956,2
NEWS_28957,4
NEWS_28958,1
NEWS_28959,2
NEWS_28960,0
NEWS_28961,4
NEWS_28962,4
NEWS_28963,2
NEWS_28964,0
NEWS_28965,4
NEWS_28966,3
NEWS_28967,0
NEWS_28968,3
NEWS_28969,0
NEWS_28970,4
NEWS_28971,4
NEWS_28972,4
NEWS_28973,5
NEWS_28974,2
NEWS_28975,5
NEWS_28976,4
NEWS_28977,0
NEWS_28978,0
NEWS_28979,4
NEWS_28980,4
NEWS_28981,3
NEWS_28982,1
NEWS_28983,4
NEWS_28984,4
NEWS_28985,2
NEWS_28986,2
NEWS_28987,2
NEWS_28988,2
NEWS_28989,2
NEWS_28990,4
NEWS_28991,4
NEWS_28992,0
NEWS_28993,2
NEWS_28994,3
NEWS_28995,3
NEWS_28996,0
NEWS_28997,3
NEWS_28998,4
NEWS_28999,0
NEWS_29000,2
NEWS_29001,2
NEWS_29002,5
NEWS_29003,2
NEWS_29004,3
NEWS_29005,1
NEWS_29006,2
NEWS_29007,1
NEWS_29008,2
NEWS_29009,4
NEWS_29010,3
NEWS_29011,0
NEWS_29012,0
NEWS_29013,2
NEWS_29014,4
NEWS_29015,3
NEWS_29016,1
NEWS_29017,4
NEWS_29018,4
NEWS_29019,1
NEWS_29020,3
NEWS_29021,3
NEWS_29022,0
NEWS_29023,2
NEWS_29024,5
NEWS_29025,2
NEWS_29026,2
NEWS_29027,0
NEWS_29028,4
NEWS_29029,1
NEWS_29030,2
NEWS_29031,2
NEWS_29032,0
NEWS_29033,3
NEWS_29034,4
NEWS_29035,2
NEWS_29036,2
NEWS_29037,2
NEWS_29038,5
NEWS_29039,0
NEWS_29040,0
NEWS_29041,2
NEWS_29042,3
NEWS_29043,0
NEWS_29044,0
NEWS_29045,4
NEWS_29046,4
NEWS_29047,4
NEWS_29048,2
NEWS_29049,2
NEWS_29050,0
NEWS_29051,3
NEWS_29052,2
NEWS_29053,0
NEWS_29054,0
NEWS_29055,4
NEWS_29056,3
NEWS_29057,4
NEWS_29058,1
NEWS_29059,0
NEWS_29060,4
NEWS_29061,4
NEWS_29062,4
NEWS_29063,0
NEWS_29064,1
NEWS_29065,2
NEWS_29066,4
NEWS_29067,0
NEWS_29068,2
NEWS_29069,3
NEWS_29070,0
NEWS_29071,4
NEWS_29072,3
NEWS_29073,4
NEWS_29074,0
NEWS_29075,4
NEWS_29076,4
NEWS_29077,1
NEWS_29078,0
NEWS_29079,3
NEWS_29080,3
NEWS_29081,2
NEWS_29082,4
NEWS_29083,4
NEWS_29084,4
NEWS_29085,0
NEWS_29086,2
NEWS_29087,2
NEWS_29088,4
NEWS_29089,2
NEWS_29090,2
NEWS_29091,0
NEWS_29092,2
NEWS_29093,5
NEWS_29094,3
NEWS_29095,0
NEWS_29096,5
NEWS_29097,2
NEWS_29098,0
NEWS_29099,4
NEWS_29100,0
NEWS_29101,3
NEWS_29102,3
NEWS_29103,3
NEWS_29104,3
NEWS_29105,0
NEWS_29106,4
NEWS_29107,2
NEWS_29108,0
NEWS_29109,4
NEWS_29110,0
NEWS_29111,3
NEWS_29112,0
NEWS_29113,4
NEWS_29114,4
NEWS_29115,3
NEWS_29116,5
NEWS_29117,3
NEWS_29118,2
NEWS_29119,4
NEWS_29120,5
NEWS_29121,2
NEWS_29122,1
NEWS_29123,0
NEWS_29124,3
NEWS_29125,0
NEWS_29126,0
NEWS_29127,5
NEWS_29128,3
NEWS_29129,3
NEWS_29130,2
NEWS_29131,1
NEWS_29132,5
NEWS_29133,4
NEWS_29134,4
NEWS_29135,0
NEWS_29136,1
NEWS_29137,3
NEWS_29138,4
NEWS_29139,4
NEWS_29140,1
NEWS_29141,0
NEWS_29142,1
NEWS_29143,3
NEWS_29144,4
NEWS_29145,3
NEWS_29146,4
NEWS_29147,5
NEWS_29148,0
NEWS_29149,4
NEWS_29150,1
NEWS_29151,3
NEWS_29152,0
NEWS_29153,4
NEWS_29154,2
NEWS_29155,4
NEWS_29156,2
NEWS_29157,4
NEWS_29158,3
NEWS_29159,1
NEWS_29160,1
NEWS_29161,0
NEWS_29162,4
NEWS_29163,2
NEWS_29164,3
NEWS_29165,2
NEWS_29166,5
NEWS_29167,4
NEWS_29168,3
NEWS_29169,2
NEWS_29170,4
NEWS_29171,4
NEWS_29172,0
NEWS_29173,4
NEWS_29174,5
NEWS_29175,0
NEWS_29176,3
NEWS_29177,2
NEWS_29178,4
NEWS_29179,4
NEWS_29180,5
NEWS_29181,3
NEWS_29182,3
NEWS_29183,4
NEWS_29184,2
NEWS_29185,3
NEWS_29186,2
NEWS_29187,4
NEWS_29188,2
NEWS_29189,5
NEWS_29190,0
NEWS_29191,0
NEWS_29192,4
NEWS_29193,0
NEWS_29194,2
NEWS_29195,2
NEWS_29196,2
NEWS_29197,4
